IDENTIFICADOR_EMPRESA,EMPRESA,FECHA,ANIO,TRIMESTRE,HORA,COD_DANE,DEPARTAMENTO,MUNICIPIO,CENTRO_POBLADO,UBICACION,SEXO,EDAD,TIPO_IDENTIFICACION,VINCULADO_EMPRESA,TIPO_VINCULACION,GRADO_ESCOLARIDAD,TIEMPO_VINCULACION,SECCION_EMPRESA,TIPO_LESION,ORIGEN_ACCIDENTE,CAUSA_ACCIDENTE,MEDIDAS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/13/2014,2014,2,03:30:00,13430000,BOLÃVAR,MAGANGUE,MAGANGUE,SECTOR URBANO,M,21,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Cortocircuito,Contacto Directo,se Corrige averia cambiando Caja de abonado  y conductor que se habian quemado
2103.0,CODENSA S.A. ESP,08/26/2018,2018,3,01:35:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,38,C.C.,N,NO APLICA,OTRO,11111,,Muerte,Otra,Contacto Directo,39
2103.0,CODENSA S.A. ESP,05/31/2019,2019,2,00:00:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,22,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,ViolaciÃ³n de distancias de seguridad,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2010-11-11 00:00:00,2010,4,08:00:00,8638010,ATLÃNTICO,SABANALARGA,PATILLA,SECTOR URBANO,M,74,C.C.,N,NO APLICA,BÃSICA PRIMARIA,11111,Otro - ComercializaciÃ³n,Quemaduras,Cortocircuito,Ausencia Electricidad,2
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2013-11-10 00:00:00,2013,4,15:45:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,22,OTRO,N,NO APLICA,PROFESIONAL,11111,Mantenimiento - DistribuciÃ³n,Muerte,Accidentes externos,Arcod ElÃ©ctricos,No hubo intervencion  ya que las victimas recibieron una descarga electrica por el arco entre la fase de MT y el tubo metalico utilizado por las victimas No hubo contacto con la Red BT ni de MT
564.0,EMPRESAS PÃšBLICAS DE MEDELLIN E.S.P.,2019-04-03 00:00:00,2019,1,12:14:00,5001000,ANTIOQUIA,MEDELLÃN,MEDELLÃN,SECTOR URBANO,M,99,C.C.,N,NO APLICA,OTRO,11111,Otro - DistribuciÃ³n,Quemaduras,ViolaciÃ³n de distancias de seguridad,Contacto Directo,Campana majeno seguro de la energia
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2016-07-06 00:00:00,2016,3,10:30:00,13894000,BOLÃVAR,ZAMBRANO,ZAMBRANO,SECTOR URBANO,M,7,OTRO,N,NO APLICA,BÃSICA PRIMARIA,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Fallas de mantenimiento,Contacto Directo,Se realizo levantamiento para normalizar la red con conductor trenzado
2103.0,CODENSA S.A. ESP,02/17/2018,2018,1,19:59:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,C.C.,N,NO APLICA,OTRO,11111,,Muerte,Otra,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2013-02-09 00:00:00,2013,3,11:55:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,41,OTRO,N,NO APLICA,TÃ‰CNICO SENA,11111,Mantenimiento - DistribuciÃ³n,Muerte,Accidentes externos,Otra,La brigada en turno llego al sitio y reparo las tres acomtidas de baja tension que resultaron afectadas por la caida del plafon
1032.0,ELECTRIFICADORA DEL CAQUETA S.A. ESP,11/30/2017,2017,4,14:05:00,18753000,CAQUETÃ,SAN VICENTE DEL CAGUAN,SAN VICENTE DEL CAGUAN,ZONA RURAL DISPERSA,M,34,C.C.,N,NO APLICA,BACHILLER TÃ‰CNICO,11111,Otro - DistribuciÃ³n,Muerte,ViolaciÃ³n de distancias de seguridad,Contacto Directo,se brindara capacitacion en formacion en cultura del autocuidado se socializaran nuevamente los procedimientos se hara seguimiento en el cumplimiento de seguridad y reglas de oro por parte del contratista
3370.0,EMPRESA DE ENERGIA DE CASANARE SA ESP,01/20/2013,2013,1,12:00:00,15518002,BOYACÃ,PAJARITO,CURISI,ZONA RURAL DISPERSA,M,47,C.C.,S,CONTRATISTA,TÃ‰CNICO,6,OperaciÃ³n - DistribuciÃ³n,Quemaduras,Fallas de operaciÃ³n,Contacto Directo,Instalacion correcta puesta a tierra Reforzar el analisis de riesgos Reforzar al personal en uso adecuado EPP Sensibilizar al personal en el procedimiento interno
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2016-06-01 00:00:00,2016,4,14:00:00,8549001,ATLÃNTICO,PIOJO,AGUAS VIVAS,CENTRO POBLADO,M,35,C.C.,N,NO APLICA,PROFESIONAL,11111,Otro - DistribuciÃ³n,Muerte,Otra,Otra,Trabajo en altura con escalera y equipo de trabajo en altura
2103.0,CODENSA S.A. ESP,07/24/2018,2018,3,17:54:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",ZONA RURAL DISPERSA,M,99,C.C.,N,NO APLICA,OTRO,11111,,Muerte,ViolaciÃ³n de distancias de seguridad,Contacto Directo,39
3226.0,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,10/21/2010,2010,4,08:36:00,27600000,CHOCÃ“,RIO QUITO,PAIMADO,ZONA RURAL DISPERSA,M,30,C.C.,N,NO APLICA,OTRO,11111,Otro - DistribuciÃ³n,Quemaduras,Malos contactos,Contacto Indirecto,Se le manifestÃ¯Â¿Â¿ que ante cualquier trabajo que tenga que ver con acecamiento a la red se debe informar a la empresa para realizar lo pertinente y  prevenir cualquier suceso o  infortunio
2103.0,CODENSA S.A. ESP,12/17/2016,2016,4,06:39:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,F,16,OTRO,N,NO APLICA,BACHILLER,11111,,Muerte,ViolaciÃ³n de distancias de seguridad,Contacto Directo,39
26730.0,ISA INTERCOLOMBIA S.A. E.S.P,2017-12-08 00:00:00,2017,3,13:36:00,8078000,ATLÃNTICO,BARANOA,BARANOA,ZONA RURAL DISPERSA,M,53,C.C.,N,NO APLICA,BÃSICA PRIMARIA,11111,Otro - TransmisiÃ³n,Otra,ViolaciÃ³n de distancias de seguridad,Arcod ElÃ©ctricos,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2017-10-09 00:00:00,2017,4,10:33:00,8137001,ATLÃNTICO,CAMPO DE LA CRUZ,BOHORQUEZ,CENTRO POBLADO,M,3,T.I.,N,NO APLICA,OTRO,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Fallas construcciÃ³n sistema de protecciÃ³n,Contacto Indirecto,Se retira la retenida por no tener el aislador carrete
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,02/19/2016,2016,3,21:00:00,8606005,ATLÃNTICO,REPELON,VILLA ROSA,ZONA RURAL DISPERSA,M,13,T.I.,N,NO APLICA,BACHILLER,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Otra,Contacto Indirecto,Se reparo linea de BT
23390.0,COLENERGIA S.A.  ESP,09/30/2018,2018,3,16:20:00,52001000,NARIÃ‘O,PASTO,SAN JUAN DE PASTO,CENTRO POBLADO,M,20,N.N.,N,NO APLICA,BÃSICA PRIMARIA,11111,Otro - ComercializaciÃ³n,Otra,Otra,Otra,CUMPLIMIENTO DE PROTOCOLOS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/25/2019,2019,2,15:30:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,12,N.N.,N,NO APLICA,BÃSICA PRIMARIA,11111,Mantenimiento - DistribuciÃ³n,Otra,Accidentes externos,Contacto Indirecto,Se retira mensajero de ls red secundaria
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,12/18/2013,2013,4,12:00:00,23660000,CÃ“RDOBA,SAHAGUN,SAHAGUN,SECTOR URBANO,M,48,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - DistribuciÃ³n,Muerte,Accidentes externos,Otra,Se envia al sitio a la brigada del seor Ricardo Posada y se alsla el peligro
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/14/2016,2016,3,14:11:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,29,N.N.,N,NO APLICA,TÃ‰CNICO,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Negligencia en operaciÃ³n,Contacto Directo,Se repuso portafusible de 40 Amperios de las Intermedias del Barrio Las redes se encuentran a distancias prudentes cumpliendo con las distancias exigidas por el RETIE
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/15/2017,2017,2,11:00:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,CENTRO POBLADO,F,1,N.N.,N,NO APLICA,OTRO,11111,Otro - DistribuciÃ³n,Muerte,Fallas de aislamiento,Contacto Directo,Aislar Conductores de electricidad
2103.0,CODENSA S.A. ESP,2018-05-05 00:00:00,2018,2,11:00:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,OTRO,N,NO APLICA,OTRO,11111,,Otra,Otra,Otra,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/22/2016,2017,4,08:00:00,8638000,ATLÃNTICO,SABANALARGA,SABANALARGA,SECTOR URBANO,M,47,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - DistribuciÃ³n,Muerte,ViolaciÃ³n de distancias de seguridad,Contacto Indirecto,se realizo la poda de la linea con la tecnica estipulada en la normativa
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/13/2017,2017,3,20:30:00,8758000,ATLÃNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,F,22,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - DistribuciÃ³n,Otra,Malos contactos,Contacto Indirecto,SE ANEXA EN EL ADJUNTO
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/22/2016,2016,3,20:30:00,23001004,CÃ“RDOBA,MONTERIA,EL SABANAL,ZONA RURAL DISPERSA,M,43,C.C.,N,NO APLICA,BÃSICA PRIMARIA,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Accidentes externos,Contacto Directo,Se realizo mantenimiento correctivo y se programo mantenimiento preventivo para las demas estructuras
3226.0,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,2015-07-11 00:00:00,2015,4,07:50:00,27001000,CHOCÃ“,QUIBDO,SAN FRANCISCO DE QUIBDO,SECTOR URBANO,M,14,T.I.,N,NO APLICA,OTRO,11111,Otro - DistribuciÃ³n,Quemaduras,ViolaciÃ³n de distancias de seguridad,Contacto Indirecto,En el momento del accidente se disparo el seccionamiento mas cercano la empresa inspecciono el lugar del accidente luego de vericar que no habia riesgo se restablecio el servicio-se programo cambio de conductor semiaislado para mejorar distancias de seguridad
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/27/2016,2016,3,15:30:00,8560000,ATLÃNTICO,PONEDERA,PONEDERA,SECTOR URBANO,M,1,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - DistribuciÃ³n,Muerte,Otra,Contacto Indirecto,Se retiro retenida del poste y se deja en el sistio por solicitud de la familia del nino
564.0,EMPRESAS PÃšBLICAS DE MEDELLIN E.S.P.,10/27/2014,2014,4,12:40:00,5001000,ANTIOQUIA,MEDELLÃN,MEDELLÃN,SECTOR URBANO,M,56,C.C.,S,CONTRATISTA,TÃ‰CNICO,32,Otro - DistribuciÃ³n,Muerte,DesatenciÃ³n de normas tÃ©cnicas,Contacto Directo,Reforzar al personal sobre las reglas de oro y trabajo seguro en alturas
1032.0,ELECTRIFICADORA DEL CAQUETA S.A. ESP,05/17/2014,2014,2,16:00:00,18094000,CAQUETÃ,BELEN DE LOS ANDAQUIES,BELEN DE LOS ANDAQUIES,ZONA RURAL DISPERSA,M,19,N.N.,N,NO APLICA,OTRO,11111,Otro - DistribuciÃ³n,Muerte,Accidentes externos,Contacto Indirecto,Notificacion al ejercito para capacitacion a su personal referente a los riesgos electricos cuidados y prevenciones
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2012-03-01 00:00:00,2012,1,01:00:00,8001000,ATLÃNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,F,48,N.N.,N,NO APLICA,BACHILLER,11111,Labores de ComercializaciÃ³n,Otra,Otra,Sobrecarga,se reemplazo transformador de 75 kVA 7620V se verificaron cierres de neutro por BT y se instalado sistema de puesta  tierra robado.
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2015-12-02 00:00:00,2015,3,15:22:00,8758000,ATLÃNTICO,SOLEDAD,SOLEDAD,CENTRO POBLADO,M,1,N.N.,N,NO APLICA,OTRO,11111,Mantenimiento - DistribuciÃ³n,Otra,Vientos fuertes,Contacto Indirecto,SE ENVIA BRIGADA  A REPARAR DANO Y A REALIZAR PODA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2016-04-10 00:00:00,2016,4,15:00:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,43,N.N.,N,NO APLICA,BACHILLER,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,DesatenciÃ³n de normas tÃ©cnicas,Contacto Directo,Cumplir con las Normas Tecnicas respetando las distancias de seguridad exigidas RETIE LLamado que se le hizo a los propietarios de la vivienda
523.0,EMPRESA DE ENERGIA DEL  QUINDIO S.A.E.S.P.,2017-08-11 00:00:00,2017,4,12:00:00,63001000,QUINDÃO,ARMENIA,ARMENIA,SECTOR URBANO,M,33,C.C.,S,PLANTA,TÃ‰CNICO,6,Otro - DistribuciÃ³n,Quemaduras,DesatenciÃ³n de normas tÃ©cnicas,Contacto Directo,capacitacion y sensibilizacion de cumplimiento de normas de seguridad
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2015-03-11 00:00:00,2015,4,16:00:00,13442000,BOLÃVAR,MARIA LA BAJA,MARIA LA BAJA,CENTRO POBLADO,M,4,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - DistribuciÃ³n,Otra,ViolaciÃ³n de Ã¡reas restringidas,Contacto Directo,Se dialogo con el area de desarrollo y ellos no estaban laborando ese dia
564.0,EMPRESAS PÃšBLICAS DE MEDELLIN E.S.P.,2016-10-07 00:00:00,2016,3,19:30:00,5001000,ANTIOQUIA,MEDELLÃN,MEDELLÃN,SECTOR URBANO,M,30,C.C.,N,NO APLICA,BÃSICA PRIMARIA,11111,Otro - ComercializaciÃ³n,Quemaduras,Otra,Contacto Directo,Campana por radio y television  uso seguro de la electricidad
30111.0,CONELCA  S.A.S.  E.S.P.,2017-12-09 00:00:00,2017,3,09:00:00,5001000,ANTIOQUIA,MEDELLÃN,MEDELLÃN,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - TransmisiÃ³n,Otra,Otra,Otra,Debido a las buenas practicas de ejecucion de los trabajos no se presentaron accidentes de origen electrico por lo cual no se han adaptado medidas extras para la ejecucion de los trabajos
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,12/13/2016,2017,4,17:00:00,8758000,ATLÃNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,M,40,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - DistribuciÃ³n,Muerte,ViolaciÃ³n de distancias de seguridad,Contacto Directo,SE REALIZA VISITA PARA VER EL ESTADO DE LAS REDES DEL CT A015546 Y EL MT B2127
3247.0,EMPRESA MULTIPROPÃ“SITO DE CALARCÃ S.A.S. E.S.P.,2012-01-04 00:00:00,2012,2,09:15:00,63130000,QUINDÃO,CALARCA,CALARCA,ZONA RURAL DISPERSA,M,46,C.C.,S,PLANTA,BÃSICA PRIMARIA,28,Mantenimiento - GeneraciÃ³n,Traumatismos,Fallas de mantenimiento,Otra,ALERTA DE SEGURIDAD AL COLABORADOR - INVENTARIO DE CADENAS EN LAS PLANTAS CAPACITACION A TODOS LOS COLABORADORES DEL AREA DE GENERACION DE ENERGIA INSTRUCCION DE TRABAJO
2103.0,CODENSA S.A. ESP,2019-02-06 00:00:00,2019,2,00:00:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,ViolaciÃ³n de distancias de seguridad,Contacto Directo,39
2103.0,CODENSA S.A. ESP,11/19/2018,2018,4,13:30:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",ZONA RURAL DISPERSA,M,51,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,ViolaciÃ³n de distancias de seguridad,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/30/2016,2016,3,15:00:00,8001000,ATLÃNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,8,N.N.,N,NO APLICA,BÃSICA PRIMARIA,11111,Mantenimiento - DistribuciÃ³n,Otra,DesatenciÃ³n de normas tÃ©cnicas,Contacto Indirecto,SE RETIRA ACOMETICA ANTITECNICA E ILEGAL QUE ENERGIZABA MENSAJERO DE TELECOMUNICACIONES
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/19/2013,2013,3,10:30:00,8001000,ATLÃNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,50,OTRO,N,NO APLICA,BACHILLER,11111,Mantenimiento - DistribuciÃ³n,Muerte,Otra,TensiÃ³n Contacto,Al recibir la informacion el supervisor se reviso el sitio encontrando dos alambres forrados No 8 de Cu conectados ilegalmente a la red MT los cuales fueron retirados por una BOL
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/28/2014,2014,4,15:30:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,36,C.C.,N,NO APLICA,BACHILLER,11111,Otro - TransmisiÃ³n,Quemaduras,ViolaciÃ³n de distancias de seguridad,Arcod ElÃ©ctricos,Divulgar Accidente de Trabajo Garantizar contratacion de Personal con el perfil adecuado Programa de capacitaciones en Seguridad Electrica
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/25/2014,2018,1,17:00:00,13430000,BOLÃVAR,MAGANGUE,MAGANGUE,SECTOR URBANO,F,4,OTRO,N,NO APLICA,OTRO,11111,Otro - DistribuciÃ³n,Quemaduras,Fallas construcciÃ³n sistema de protecciÃ³n,Contacto Directo,COMO LA OBRA ESTA EN CONSTRUCCION SE DESCONECTA PARTE DE LA RED TRENZADA QUE SE ENCONTRABA CON CONEXIONES INVERTIDAS QUEDANDO DESENERGIZADA  LA OBRA SE DEBE CONSTRUIR CUMPLIENDO NORMATIVAS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2018-07-05 00:00:00,2018,3,09:00:00,23555000,CÃ“RDOBA,PLANETA RICA,PLANETA RICA,ZONA RURAL DISPERSA,M,58,C.C.,N,NO APLICA,BÃSICA PRIMARIA,11111,Otro - DistribuciÃ³n,Muerte,Accidentes externos,Contacto Directo,EVITAR CUALQUIER MANIPULACION LAS REDES DE DISTRIBUCION DE LA EMPRESA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,02/19/2019,2019,1,07:00:00,8001000,ATLÃNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,42,C.C.,N,NO APLICA,PROFESIONAL,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Otra,Equipo defectuoso,Sugerencia de realizarle mantenimiento a los electrodomesticos
520.0,CENTRALES ELECTRICAS DE NARIÃ‘O S.A. E.S.P.,2013-03-09 00:00:00,2013,3,09:30:00,52320000,NARIÃ‘O,GUAITARILLA,GUAITARILLA,ZONA RURAL DISPERSA,M,27,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - DistribuciÃ³n,Muerte,Negligencia en operaciÃ³n,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2010-08-10 00:00:00,2010,4,09:44:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,F,4,OTRO,N,NO APLICA,OTRO,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Fallas de mantenimiento,Contacto Directo,14
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/14/2014,2014,4,19:10:00,13244000,BOLÃVAR,EL CARMEN DE BOLIVAR,EL CARMEN DE BOLIVAR,SECTOR URBANO,F,8,T.I.,N,NO APLICA,BÃSICA PRIMARIA,11111,Mantenimiento - DistribuciÃ³n,Otra,Fallas de aislamiento,Contacto Indirecto,Se desconecto lampara que hacia contacto con la percha y se normalizo posteriormente se cambio poste y se elimino la retenida
23390.0,COLENERGIA S.A.  ESP,06/30/2018,2018,2,16:20:00,52001000,NARIÃ‘O,PASTO,SAN JUAN DE PASTO,CENTRO POBLADO,M,20,N.N.,N,NO APLICA,BÃSICA PRIMARIA,11111,Otro - ComercializaciÃ³n,Otra,Otra,Otra,CUMPLIMIENTO DE PROTOCOLOS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/27/2017,2017,4,20:00:00,8685000,ATLÃNTICO,SANTO TOMAS,SANTO TOMAS,CENTRO POBLADO,M,1,C.C.,N,NO APLICA,BACHILLER,11111,Labores de ComercializaciÃ³n,Otra,Otra,Contacto Directo,se reparo linea de BT dejando el servico conforme y a la espera de que el poryecto PRONE normalice las redes
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/21/2017,2018,1,12:30:00,8758000,ATLÃNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,M,6,T.I.,N,NO APLICA,BÃSICA PRIMARIA,11111,Mantenimiento - DistribuciÃ³n,Otra,Otra,Contacto Directo,Se detalla en el documento adjunto
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2019-02-06 00:00:00,2019,2,16:15:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,10,N.N.,N,NO APLICA,BÃSICA PRIMARIA,11111,Mantenimiento - DistribuciÃ³n,Otra,Accidentes externos,Otra,SE REALIZO CAMBIO DE TUBO PORTA FUSIBLE Y SE REALIZO EL MANTENIMIENTO CORRECTIVO POR MEDIO DE UNA BRIGADA  DE MANTENIMIENTO DE LA EMPRESA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2017-06-11 00:00:00,2017,4,09:15:00,8372000,ATLÃNTICO,JUAN DE ACOSTA,JUAN DE ACOSTA,CENTRO POBLADO,M,43,N.N.,N,NO APLICA,TÃ‰CNICO,11111,Mantenimiento - DistribuciÃ³n,TetanizaciÃ³n,ViolaciÃ³n de Ã¡reas restringidas,Contacto Directo,Se le informo a la comunidad de que para realziar estos trabajos se debe abrir el ramal y por lo tanto se debe informar a la empresa para que ella realice los trabajos pertinentes
564.0,EMPRESAS PÃšBLICAS DE MEDELLIN E.S.P.,11/21/2012,2012,4,17:30:00,5001000,ANTIOQUIA,MEDELLÃN,MEDELLÃN,SECTOR URBANO,M,27,C.C.,S,CONTRATISTA,TÃ‰CNICO,39,Otro - DistribuciÃ³n,Quemaduras,ViolaciÃ³n de distancias de seguridad,Contacto Directo,Se reforzara la capacitacion sobre riesgo electrico y primeros auxilios
2103.0,CODENSA S.A. ESP,05/25/2018,2018,2,15:44:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,OTRO,N,NO APLICA,OTRO,11111,,Muerte,Otra,Arcod ElÃ©ctricos,39
2103.0,CODENSA S.A. ESP,2019-11-01 00:00:00,2019,1,12:03:00,11001000,"BOGOTÃ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,15,T.I.,N,NO APLICA,OTRO,11111,,Quemaduras,ViolaciÃ³n de distancias de seguridad,Contacto Directo,39
564.0,EMPRESAS PÃšBLICAS DE MEDELLIN E.S.P.,2012-03-04 00:00:00,2012,2,15:15:00,5001000,ANTIOQUIA,MEDELLÃN,MEDELLÃN,ZONA RURAL DISPERSA,M,23,C.C.,N,NO APLICA,TÃ‰CNICO,11111,Otro - DistribuciÃ³n,Quemaduras,ViolaciÃ³n de distancias de seguridad,Contacto Directo,Campana por radio y television  uso seguro de la electricidad
30111.0,CONELCA  S.A.S.  E.S.P.,2017-12-04 00:00:00,2017,1,09:00:00,13244000,BOLÃVAR,EL CARMEN DE BOLIVAR,EL CARMEN DE BOLIVAR,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - TransmisiÃ³n,Otra,Otra,Otra,Debido a las buenas practicas de ejecucion de los trabajos no se presentaron accidentes de origen electrico por lo cual no se han adaptado medidas extras para la ejecucion de los trabajos
1032.0,ELECTRIFICADORA DEL CAQUETA S.A. ESP,2015-09-07 00:00:00,2015,3,18:30:00,18205000,CAQUETÃ,CURILLO,CURILLO,ZONA RURAL DISPERSA,M,15,T.I.,N,NO APLICA,BÃSICA PRIMARIA,11111,Otro - DistribuciÃ³n,Muerte,Otra,TensiÃ³n Contacto,Se realizaran las gestiones pertinentes para informar a los usuarios sobre las anomalias en las acometidas evidenciadas durante la revision realizada
3247.0,EMPRESA MULTIPROPÃ“SITO DE CALARCÃ S.A.S. E.S.P.,06/17/2014,2014,2,10:00:00,63130000,QUINDÃO,CALARCA,CALARCA,ZONA RURAL DISPERSA,M,25,C.C.,S,PLANTA,BACHILLER,32,Mantenimiento - GeneraciÃ³n,Traumatismos,Fallas de operaciÃ³n,Otra,REALIZACION DE CURSO DE FORMACION VIRTUAL DENOMINADO GESTION DE LA SEGURIDAD BASADA EN EL COMPORTAMIENTO
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2014-10-07 00:00:00,2014,3,16:00:00,13001000,BOLÃVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,36,C.C.,S,CONTRATISTA,TÃ‰CNICO,84,OperaciÃ³n - DistribuciÃ³n,Otra,Fallas de mantenimiento,Equipo defectuoso,En las subestaciones internas sobre todo en los sectores del centro historico cada clienrte debe coordianar mantenimientos preventivos en sus respectivas subestaciones
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,2013-12-08 00:00:00,2013,3,09:00:00,23189028,CÃ“RDOBA,CIENAGA DE ORO,LAS BALSAS,ZONA RURAL DISPERSA,M,43,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - DistribuciÃ³n,Quemaduras,Accidentes externos,Rayos,Se reviso el sitio del incidente para aislar el peligrosi lo habia Se inicio un diagnostico del trafo del sector y las redes cercanas  para determinar las acciones a lugar
